apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
1-ace.droid.expenses2.pcap,5551,952978,32,509,0,5400,151,2842,577943,2711,375843,0.65,60.0,52,203.36,138.64,0.01,4252,2852,1.05,0.03,0.00,0.38,0.04,132.84,11.43,0.34,0.01,63.48,0.01,1
1-adam.power.mosquito.repellent.pcap,2021,775720,35,32,0,1745,275,1093,342858,944,434678,1.27,60,64.0,313.69,460.46,0.0,4252,2948,1.16,0.00,0.00,0.27,0.02,83.21,1.32,0.26,0.0,197.75,0.0,1
1-adworldwide.avenger.pcap,1249,572810,26,13,0,1129,120,648,240912,603,332706,1.38,52.0,90,371.78,551.75,0.0,4252,2852,1.07,0.00,0.00,0.47,0.03,255.46,2.33,0.45,0.01,329.97,0.01,1
1-adworldwide.currency.pcap,837,350485,23,0,0,711,125,431,131278,415,220544,1.68,52,125,304.59,531.43,0.0,4252,2852,1.04,0.03,0.00,0.33,0.04,154.1,12.45,0.35,0.01,270.59,0.01,1
1-agun.f11.wikicountry.pcap,1032,486479,29,9,0,817,213,551,167786,495,319638,1.91,57,264,304.51,645.73,0.0,5652,2852,1.11,0.03,0.00,0.45,0.06,147.77,52.19,0.42,0.0,421.79,0.0,1
1-air.com.cr8andplay.breadcrumbs.pcap,8,1157,2,0,0,6,2,5,928,5,1037,1.12,40,125,185.6,207.4,0.01,404,404,1.0,5.44,5.45,0.17,0.5,0.17,0.5,0.17,0.5,0.17,0.5,1
1-air.com.smartandsmarty.SortItForKids.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,2.06,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-air.Join3Fruits.pcap,2,104,0,0,0,2,0,1,52,1,52,1.0,52,52,52.0,52.0,0.02,52,52,1.0,10.83,10.98,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-alaeddine.ouertani.bocajuniors.pcap,866,376206,21,0,0,725,140,446,151796,427,225619,1.49,60.0,121,340.35,528.38,0.0,4306,2888,1.04,0.00,0.04,0.45,0.03,218.72,10.2,0.47,0.01,342.01,0.01,1
1-an.Desc.pcap,795,374694,22,0,0,683,112,407,156624,390,218878,1.4,60,149.0,384.83,561.23,0.0,4252,2852,1.04,0.02,0.00,0.55,0.03,286.75,2.49,0.6,0.01,474.77,0.01,1
1-app.indobrain.islamic.content.pcap,1719,1136918,27,0,0,1605,113,808,167652,955,982966,5.86,52.0,1452,207.49,1029.28,0.0,5652,1500,0.85,0.01,0.00,0.56,0.02,116.51,0.62,0.76,0.01,943.22,0.01,1
1-app.numerivincenti.pcap,1110,448612,41,2,0,901,208,565,116538,563,333982,2.87,60,214,206.26,593.22,0.0,2852,2852,1.0,0.04,0.00,0.39,0.02,104.41,4.04,0.45,0.0,377.58,0.0,1
1-app.tresette.pcap,787,358498,22,1,0,654,133,408,149373,381,209933,1.41,60.0,149,366.11,551.01,0.0,5652,2948,1.07,0.00,0.05,0.41,0.08,195.15,87.77,0.45,0.01,372.47,0.01,1
1-appvillage.sikhguruswallpapers.pcap,4804,811993,20,444,0,4681,123,2451,492771,2359,321160,0.65,60,52,201.05,136.14,0.01,4306,2888,1.04,0.40,0.37,0.39,0.02,136.47,0.57,0.35,0.01,52.46,0.01,1
1-ar.puzzle.comarca.pcap,1278,639225,22,0,0,1132,146,629,211053,649,428172,2.03,52,314,335.54,659.74,0.0,5652,2389,0.97,0.03,0.00,0.42,0.03,180.49,2.64,0.53,0.01,479.08,0.01,1
1-astoundapps.nicolescherzingerlivewallpaper.pcap,36,3185,2,0,0,34,2,19,1724,19,2269,1.32,52,108,90.74,119.42,0.01,404,404,1.0,0.00,0.00,0.2,0.5,9.32,0.5,0.24,0.5,10.44,0.5,1
1-au.com.dealsmap.lwp.cube.PackSnowBear.pcap,860,400299,14,0,0,684,176,431,159792,429,240507,1.51,61,149,370.75,560.62,0.0,4252,2076,1.0,0.00,0.00,0.37,0.05,200.87,40.24,0.43,0.01,347.87,0.01,1
1-awm.android.earthcountries.pcap,3403,1736315,78,18,0,3090,313,1651,444142,1758,1293631,2.91,52,468.0,269.01,735.85,0.0,5652,2852,0.94,0.09,0.02,0.33,0.08,113.3,38.66,0.41,0.0,392.76,0.0,1
1-banking_awareness.india.banking_gk.pcap,6,1012,2,0,0,4,2,4,920,4,900,0.98,404.0,404.0,230.0,225.0,0.01,404,404,1.0,6.98,6.98,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-biz.neoline.books.solnceva.savskaya.pcap,768,349238,22,0,0,594,174,399,137548,371,212498,1.54,60,214,344.73,572.77,0.0,7052,2938,1.08,0.03,0.00,0.51,0.08,189.15,64.82,0.51,0.01,445.03,0.01,1
1-bllufosw.analog.clock.green.pcap,924,412068,26,0,0,725,199,472,156241,452,255827,1.64,60.0,149.5,331.02,565.99,0.0,5652,2852,1.04,0.06,0.00,0.4,0.02,204.54,1.17,0.43,0.01,358.66,0.01,1
1-bluemonkey.apps.musicjunky.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-br.com.juniorribeiro.balloon.pcap,1180,573311,31,2,0,1056,122,590,201195,610,374705,1.86,60.0,188.5,341.01,614.27,0.0,5724,2948,0.97,0.00,0.04,0.47,0.04,246.87,3.31,0.55,0.01,446.59,0.01,1
1-br.com.passeionaweb.android.visavale.pcap,986,471144,32,0,0,729,257,508,164972,483,306472,1.86,61.0,309,324.75,634.52,0.0,4252,2852,1.05,0.03,0.00,0.4,0.1,170.23,55.18,0.39,0.0,308.73,0.0,1
1-br.org.reconcavo.topfunyoutube.pcap,120,48009,5,0,0,90,30,59,24055,65,24875,1.03,73,81,407.71,382.69,0.0,1452,1452,0.91,0.00,0.05,0.37,0.03,300.71,0.03,0.43,0.03,119.55,0.03,1
1-carmilus.galaxys5.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-cell.searcher.pcap,921,503411,23,3,0,836,84,460,122780,464,381548,3.11,52.0,915.0,266.91,822.3,0.0,9852,2939,0.99,0.00,0.00,0.41,0.01,140.74,0.01,0.5,0.01,528.48,0.01,1
1-championsleague77.ringtones.pcap,795,350090,24,0,0,662,132,417,128048,387,223393,1.74,60,210,307.07,577.24,0.0,4252,2852,1.08,0.03,0.00,0.44,0.02,186.42,9.76,0.41,0.01,359.55,0.01,1
1-clock.radioactive.pcap,18468,2206512,2,2097,0,18466,2,9412,1752019,9058,455301,0.26,60.0,52.0,186.15,50.27,0.01,468,404,1.04,0.00,0.01,0.24,0.5,86.13,0.5,0.26,0.5,12.6,0.5,1
1-cn.wow.doj.pcap,5124,938124,29,470,0,4852,271,2628,583924,2507,355676,0.61,60.0,52,222.19,141.87,0.01,4252,2052,1.05,0.00,0.17,0.4,0.18,142.32,121.62,0.36,0.0,59.85,0.0,1
1-com.abooster.johncenavskhali.pcap,924,449874,29,2,0,736,187,494,152421,462,309261,2.03,52.0,347.0,308.54,669.4,0.0,5652,2852,1.07,0.00,0.00,0.57,0.03,205.01,28.63,0.57,0.01,549.88,0.01,1
1-com.action.movies.quiz.pcap,827,386190,14,0,0,672,155,430,163202,399,223796,1.37,61.0,149,379.54,560.89,0.0,4306,2888,1.08,0.24,0.00,0.34,0.08,191.62,64.36,0.34,0.01,249.59,0.01,1
1-com.activesol.dictionay.eng_arabic.pcap,745,343753,12,0,0,673,72,383,153968,364,190593,1.24,60,90.0,402.01,523.61,0.0,5652,2852,1.05,0.00,0.01,0.41,0.04,241.0,1.87,0.43,0.01,286.19,0.01,1
1-com.activitydroid.logiciqtestitalian.pcap,778,336291,25,0,0,641,136,400,123178,390,213940,1.74,60.0,145.0,307.94,548.56,0.0,4252,2888,1.03,0.03,0.00,0.3,0.05,138.09,4.35,0.33,0.01,248.83,0.01,1
1-com.adgarcis.tubasketcvmarcador.pcap,963,476884,24,0,0,806,157,491,148784,474,328908,2.21,52,419.0,303.02,693.9,0.0,4252,2852,1.04,0.03,0.00,0.36,0.06,156.15,28.54,0.45,0.01,435.18,0.01,1
1-com.adrspo95.texttospeechsynthesizer.pcap,2052,967462,56,22,0,1810,242,1040,254750,1014,713894,2.8,52.0,348.0,244.95,704.04,0.0,4306,2888,1.03,0.00,0.00,0.47,0.05,140.83,39.76,0.55,0.0,548.09,0.0,1
1-com.airforcefreelivewallpaper.air.pcap,924,414608,26,0,0,717,207,480,174806,451,240910,1.38,61.0,121,364.18,534.17,0.0,4306,2888,1.06,0.00,0.00,0.41,0.07,195.89,45.5,0.41,0.01,348.58,0.01,1
1-com.airforcetopphotogallery.air.pcap,1056,478268,19,0,0,638,417,558,242849,501,236336,0.97,64.0,83,435.21,471.73,0.0,4209,2937,1.11,0.00,0.00,0.41,0.09,153.96,114.04,0.42,0.0,378.37,0.0,1
1-com.akhdefri.guitarlessonsvideos.pcap,1004,490235,46,3,0,740,262,517,165954,510,326591,1.97,60,295.5,320.99,640.37,0.0,5652,2939,1.01,0.03,0.00,0.44,0.06,146.91,47.32,0.46,0.0,463.57,0.0,1
1-com.akhdefri.kpopmakeup.pcap,1045,449395,27,0,0,758,286,550,189480,510,260946,1.38,62.0,90.0,344.51,511.66,0.0,4306,2049,1.08,0.13,0.00,0.39,0.14,167.02,92.29,0.41,0.0,330.48,0.0,1
1-com.allahnamegallerysoul.wallpaper.pcap,1284,352711,25,66,0,1094,189,701,143966,593,210148,1.46,52,60,205.37,354.38,0.0,4209,2852,1.18,0.03,0.00,0.18,0.07,50.55,63.65,0.15,0.01,118.48,0.01,1
1-com.americancars.pcap,932,448982,16,0,0,814,118,467,206115,467,243675,1.18,61,83,441.36,521.79,0.0,4252,2852,1.0,0.02,0.00,0.47,0.04,285.35,3.57,0.57,0.01,401.25,0.01,1
1-com.anddroidphonix.SpicySMS.pcap,1320,636183,32,5,0,1118,200,685,179544,649,458332,2.55,52,404,262.11,706.21,0.0,4252,2390,1.06,0.00,0.04,0.55,0.06,158.13,37.51,0.57,0.01,570.48,0.01,1
1-com.andreajeremiahwallpapers.pcap,5,918,2,0,0,3,2,4,537,3,553,1.03,199.5,86,134.25,184.33,0.01,313,381,1.33,0.05,0.00,0.33,0.5,0.33,0.5,0.33,0.5,0.33,0.5,1
1-com.andriodhardcore.game.puzzleinsectos.pcap,813,345865,24,1,0,681,132,428,126084,385,219781,1.74,60.0,149,294.59,570.86,0.0,4252,2948,1.11,0.09,0.06,0.42,0.06,162.18,3.24,0.4,0.01,356.15,0.01,1
1-com.andriodhardcore.game.puzzlemilitar.pcap,794,373483,22,0,0,625,169,411,129192,385,245099,1.9,60,272,314.34,636.62,0.0,4252,2888,1.07,0.00,0.00,0.42,0.08,186.39,21.97,0.38,0.01,331.82,0.01,1
1-com.androblack.lovestories.pcap,973,425356,23,0,0,718,254,510,186735,474,240092,1.29,62.0,90.5,366.15,506.52,0.0,7052,2852,1.08,0.00,0.01,0.4,0.07,188.01,58.09,0.39,0.0,302.85,0.0,1
1-com.androblack.uberlowerabsexercises.pcap,830,384329,20,0,0,630,200,434,154783,398,230354,1.49,61.0,211.0,356.64,578.78,0.0,4252,2111,1.09,0.03,0.00,0.35,0.07,167.75,44.48,0.36,0.01,282.18,0.01,1
1-com.android4world.ybbfuvkhnaiqteb.pcap,709,310398,15,0,0,623,85,366,119963,349,190896,1.59,52.0,125,327.77,546.98,0.0,8560,2888,1.05,0.03,0.00,0.45,0.02,202.58,8.27,0.45,0.01,378.58,0.01,1
1-com.androidapphacks.clock.TERM.pcap,599,273656,23,0,0,513,85,308,101907,303,173285,1.7,52.0,130,330.87,571.9,0.0,5652,2852,1.02,0.03,0.00,0.36,0.02,161.31,0.83,0.38,0.01,321.32,0.01,1
1-com.androiddevnetwork.apmdpbtzqwbzhew.pcap,6,1012,2,0,0,4,2,4,920,4,900,0.98,404.0,404.0,230.0,225.0,0.01,404,404,1.0,2.90,2.90,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-com.anstudios.tictactoe3d.pcap,1518,716173,21,0,0,690,827,823,460364,706,257265,0.56,103,56.0,559.37,364.4,0.0,4306,2888,1.17,0.00,0.23,0.37,0.15,203.09,162.91,0.37,0.0,289.35,0.0,1
1-com.antoinetrebuchet.myfengshui.pcap,1193,683246,24,5,0,1050,143,609,152531,586,531523,3.48,52,1278.0,250.46,907.04,0.0,5652,2948,1.04,0.03,0.00,0.77,0.05,174.46,47.37,0.78,0.01,951.89,0.01,1
1-com.antonio.wallpaper.dogswallpaper.pcap,2043,684885,33,45,0,1823,219,1100,283638,979,412633,1.45,52.0,62,257.85,421.48,0.0,5652,2388,1.12,0.00,0.00,0.39,0.07,142.27,40.21,0.38,0.0,236.44,0.0,1
1-com.antonio.wallpaper.dogswallpaper.pcap,524,153717,13,13,0,416,326,278,52009,248,101902,1.96,52.0,79.5,187.08,410.9,0.0,1452,1452,1.12,0.21,0.33,0.44,0.02,116.21,6.33,0.42,0.01,216.73,0.01,1
1-com.antonio.wallpaper.rabbitwallpaper.pcap,1165,423159,22,21,0,1053,106,603,173801,568,249885,1.44,52,69.0,288.23,439.94,0.0,7142,2888,1.06,0.00,0.07,0.49,0.01,205.94,0.01,0.5,0.01,326.01,0.01,1
1-com.antrix.keyboards.flowers.pcap,721,342206,19,0,0,569,151,379,138039,351,205502,1.49,60,208,364.22,585.48,0.0,5652,2050,1.08,0.03,0.00,0.41,0.08,165.86,52.48,0.39,0.01,341.88,0.01,1
1-com.antrix.keyboards.pinkdiamond.pcap,789,352757,23,0,0,657,131,406,127059,386,226615,1.78,60.0,222.5,312.95,587.09,0.0,4252,2888,1.05,0.03,0.00,0.43,0.02,205.07,1.34,0.5,0.01,399.52,0.01,1
1-com.app.IDCalendarOnly.pcap,1154,452487,24,0,0,977,177,609,179714,550,273073,1.52,60,92.0,295.1,496.5,0.0,5652,2852,1.11,0.00,0.02,0.46,0.05,167.84,53.33,0.4,0.01,285.78,0.01,1
1-com.app.PHcalendarDual.pcap,1521,726192,25,0,0,951,569,728,169521,831,568245,3.35,61.0,496,232.86,683.81,0.0,5652,2852,0.88,0.06,0.00,0.39,0.03,161.08,2.16,0.41,0.0,314.12,0.0,1
1-com.app.PHcalendarDual.pcap,169,70824,4,0,0,1048,72,93,16883,75,52663,3.12,61,650,181.54,702.17,0.0,1278,2110,1.24,0.07,0.00,0.4,0.03,52.49,1.01,0.33,0.01,390.54,0.01,1
1-com.app.TWcalendarOnly2.pcap,5542,996690,45,502,0,5392,150,2822,583036,2723,414535,0.71,60.0,52,206.6,152.23,0.01,8452,2241,1.04,0.00,0.00,0.41,0.06,142.39,4.65,0.38,0.01,79.81,0.01,1
1-com.app.USCalendarOnly2014.pcap,921,371865,28,2,0,816,105,478,139748,445,232925,1.67,60.0,113,292.36,523.43,0.0,4252,2852,1.07,0.00,0.00,0.47,0.01,175.76,0.01,0.47,0.01,363.14,0.01,1
1-com.appaapps.alpineflowers3.pcap,778,354181,26,0,0,620,158,399,128252,381,226737,1.77,60,233,321.43,595.11,0.0,4252,2852,1.05,0.03,0.00,0.4,0.05,162.87,11.23,0.45,0.01,398.72,0.01,1
1-com.appaapps.body1.pcap,5942,1004960,28,539,0,5815,127,3066,627148,2878,378620,0.6,60.0,52.0,204.55,131.56,0.01,5652,2852,1.07,0.03,0.00,0.39,0.04,137.97,7.67,0.34,0.01,57.08,0.01,1
1-com.appfondue.eyesonla.pcap,846,366383,20,0,0,711,135,437,142915,411,224276,1.57,60,132,327.04,545.68,0.0,4306,2948,1.06,0.00,0.01,0.42,0.05,209.16,3.56,0.39,0.01,305.54,0.01,1
1-com.appgame7.friutslegend.pcap,630,280267,20,0,0,550,80,328,103522,304,177553,1.72,55.0,149.5,315.62,584.06,0.0,7052,2948,1.08,0.03,0.00,0.4,0.07,155.88,12.54,0.4,0.01,346.72,0.01,1
1-com.appmk.linksame.AOTYTCYWFEQSHEDI.pcap,703,334886,19,0,0,548,154,365,145260,346,190899,1.31,61,131.0,397.97,551.73,0.0,7052,2054,1.05,0.05,0.00,0.43,0.09,206.09,79.01,0.45,0.01,369.72,0.01,1
1-com.AppRocks.flower.mania.lite.pcap,1276,690382,33,2,0,1005,270,635,207409,654,484579,2.34,60,458.5,326.63,740.95,0.0,4252,2852,0.97,0.00,0.30,0.55,0.06,207.17,30.37,0.6,0.0,615.35,0.0,1
1-com.AppRocks.seas.pcap,4688,709498,25,452,0,4562,125,2399,462429,2299,248476,0.54,60,52,192.76,108.08,0.01,4209,1500,1.04,0.03,0.00,0.38,0.02,125.69,0.8,0.34,0.01,44.19,0.01,1
1-com.AppsCafe.hair_style.pcap,16137,1935154,2,1850,0,16135,2,8230,1537910,7909,398052,0.26,60.0,52,186.87,50.33,0.01,468,404,1.04,0.00,0.03,0.25,0.5,89.47,0.5,0.27,0.5,12.9,0.5,1
1-com.AppsCafe.Qasaed7ob.pcap,206,85573,14,0,0,93,113,111,26573,97,59808,2.25,64,313,239.4,616.58,0.0,1278,2068,1.14,0.00,0.00,0.5,0.06,76.26,3.81,0.4,0.01,410.38,0.01,1
1-com.AppsCafe.thakefNafsak.pcap,19,1882,4,0,0,15,4,10,1316,11,1374,1.04,74.5,52,131.6,124.91,0.01,404,404,0.91,0.00,0.00,0.3,0.25,12.9,0.25,0.4,0.25,15.7,0.25,1
1-com.AppsForAllArab.worldOfAnime.pcap,2138,837518,58,29,0,1871,262,1158,302267,1043,550764,1.82,60.0,81,261.03,528.06,0.0,4252,4252,1.11,0.00,0.02,0.34,0.03,126.69,7.38,0.31,0.0,248.39,0.0,1
1-com.AppsForArab.MathaAfalLaylatALdokla.pcap,1430,656715,27,0,0,846,583,728,333221,708,324600,0.97,70.0,90.0,457.72,458.47,0.0,5652,2937,1.03,0.00,0.02,0.38,0.1,182.43,98.67,0.47,0.0,339.66,0.0,1
1-com.appsministry.litres.book118383.pcap,4329,3664114,49,16,0,4078,250,1632,232110,2722,3434401,14.8,52.0,1500.0,142.22,1261.72,0.0,4252,2948,0.6,0.00,0.00,0.54,0.01,77.89,0.82,1.34,0.0,1883.05,0.0,1
1-com.appsministry.litres.book120213.pcap,14136,1695992,2,1612,0,14134,2,7196,1347484,6942,349316,0.26,60.0,52.0,187.25,50.32,0.01,468,404,1.04,0.04,0.00,0.23,0.5,85.91,0.5,0.27,0.5,12.99,0.5,1
1-com.appsministry.litres.book121180.pcap,5042,3774214,86,16,0,4469,569,2120,312089,2940,3464146,11.1,52.0,1500.0,147.21,1178.28,0.0,4252,2948,0.72,0.03,0.00,0.46,0.07,71.45,26.16,0.9,0.0,1239.8,0.0,1
1-com.appsministry.litres.book121180.pcap,943,639980,11,0,0,4629,782,303,55156,642,584631,10.6,61,1278.0,182.03,910.64,0.0,2852,1452,0.47,0.00,0.00,0.43,0.04,161.98,4.54,0.57,0.0,356.33,0.0,1
1-com.appsministry.litres.book121184.pcap,78,6687,2,0,0,76,2,47,4324,33,3171,0.73,52,40,92.0,96.09,0.01,760,639,1.42,0.00,0.14,0.36,0.5,17.7,0.5,0.2,0.5,19.68,0.5,1
1-com.appsministry.litres.book135216.pcap,5013,3894481,53,18,0,4422,590,2030,324710,3037,3583021,11.03,52.0,1500,159.96,1179.79,0.0,7052,2948,0.67,0.03,0.00,0.32,0.03,61.97,4.85,0.82,0.0,1114.13,0.0,1
1-com.appsministry.litres.book153808.pcap,685,298204,22,0,0,588,97,358,108091,329,190921,1.77,52.0,202,301.93,580.31,0.0,5652,2852,1.09,0.03,0.00,0.38,0.03,153.54,1.79,0.39,0.01,337.87,0.01,1
1-com.appsministry.litres.book180240.pcap,780,348888,18,0,0,648,132,399,137540,381,211348,1.54,60,149,344.71,554.72,0.0,4252,2852,1.05,0.00,0.04,0.4,0.01,188.94,0.01,0.4,0.01,332.01,0.01,1
1-com.appsministry.litres.book289982.pcap,1889,972539,52,14,0,1642,247,934,202024,962,771623,3.82,52.0,895.0,216.3,802.1,0.0,4252,4396,0.97,0.00,0.00,0.43,0.02,104.05,1.35,0.52,0.0,569.59,0.0,1
1-com.appsministry.litres.book324462.pcap,127,32755,6,0,0,121,6,64,9924,65,23639,2.38,52.0,79,155.06,363.68,0.0,1452,2852,0.98,0.00,0.09,0.51,0.17,95.32,0.17,0.58,0.17,342.46,0.17,1
1-com.appsministry.litres.book3261135.pcap,1861,1217358,17,0,0,1755,105,841,210851,1023,1006746,4.77,52,1452,250.71,984.11,0.0,4306,2888,0.82,0.00,0.02,0.51,0.03,155.3,1.5,0.75,0.01,874.67,0.01,1
1-com.appsministry.litres.book3357255.pcap,946,435321,24,0,0,709,237,499,163356,452,272265,1.67,60,205.5,327.37,602.36,0.0,4252,2852,1.1,0.00,0.09,0.36,0.06,141.45,36.06,0.34,0.0,289.77,0.0,1
1-com.appsministry.litres.book3936445.pcap,4546,3600491,45,15,0,4233,312,1876,276278,2690,3325615,12.04,52.0,1500.0,147.27,1236.29,0.0,4306,2948,0.7,0.04,0.00,0.51,0.03,78.67,7.04,0.99,0.0,1373.7,0.0,1
1-com.appsministry.litres.book3938115.pcap,771,336183,22,0,0,674,97,398,117810,375,219181,1.86,52.0,209,296.01,584.48,0.0,5652,2852,1.06,0.00,0.01,0.48,0.03,196.21,1.38,0.49,0.01,393.52,0.01,1
1-com.appsministry.litres.book4237395.pcap,3987,3382239,45,16,0,3715,271,1476,185364,2517,3197996,17.25,52.0,1500,125.59,1270.56,0.0,2852,2852,0.59,0.03,0.00,0.43,0.01,53.28,2.92,1.19,0.0,1684.05,0.0,1
1-com.appsministry.litres.book4441911.pcap,6,2328,2,0,0,4,2,4,1637,4,1499,0.92,590.5,521.5,409.25,374.75,0.0,777,639,1.0,27.24,27.24,0.33,0.5,0.33,0.5,0.67,0.5,213.33,0.5,1
1-com.appsministry.litres.book4986897.pcap,1737,927935,43,9,0,1484,252,848,207441,909,722564,3.48,52.0,904,244.62,794.9,0.0,5652,2852,0.93,0.03,0.00,0.47,0.05,119.56,35.86,0.6,0.0,654.38,0.0,1
1-com.appsministry.litres.book4989124.pcap,4113,3500735,43,17,0,3903,208,1562,217890,2571,3284204,15.07,52.0,1500,139.49,1277.4,0.0,4252,2948,0.61,0.03,0.00,0.44,0.04,65.75,10.07,1.13,0.0,1593.03,0.0,1
1-com.appsministry.litres.book5025387.pcap,4313,3555804,46,17,0,4039,274,1696,237824,2619,3318788,13.95,52.0,1500,140.23,1267.2,0.0,4252,2948,0.65,0.02,0.00,0.36,0.01,60.81,0.34,0.91,0.0,1274.12,0.0,1
1-com.appsministry.litres.book5314521.pcap,13,3615,2,0,0,11,2,3,1121,12,3302,2.95,404,381.0,373.67,275.17,0.0,404,404,0.25,0.00,0.00,0.17,0.5,0.17,0.5,1.0,0.5,317.67,0.5,1
1-com.appsministry.litres.book5574791.pcap,514,184371,18,0,0,412,102,272,65125,244,120054,1.84,60.0,144.5,239.43,492.02,0.0,2852,2852,1.11,0.00,0.00,0.33,0.01,104.01,0.01,0.34,0.01,268.98,0.01,1
1-com.appsministry.litres.book599937.pcap,680,311339,16,0,0,593,87,353,118306,332,195590,1.65,52,194.0,335.14,589.13,0.0,4252,2852,1.06,1.34,0.00,0.39,0.02,187.05,1.3,0.4,0.01,328.14,0.01,1
1-com.appsministry.litres.book6086125.pcap,4359,3513621,43,16,0,4111,247,1768,247185,2615,3270350,13.23,52.0,1500,139.81,1250.61,0.0,7052,2948,0.68,0.03,0.00,0.63,0.04,90.49,15.65,1.23,0.0,1733.48,0.0,1
1-com.appsministry.litres.book6086217.pcap,1051,461811,18,0,0,870,181,556,169704,495,292107,1.72,61.0,210,305.22,590.12,0.0,5724,2888,1.12,0.09,0.00,0.32,0.03,167.28,18.7,0.31,0.01,204.73,0.01,1
1-com.appsministry.litres.book6111029.pcap,4290,3570533,44,17,0,4011,279,1644,245609,2646,3324924,13.54,52.0,1500.0,149.4,1256.59,0.0,5652,4396,0.62,0.08,0.00,0.57,0.03,86.46,2.02,1.32,0.0,1857.95,0.0,1
1-com.appsministry.litres.book614165.pcap,16816,2002455,2,1898,0,16814,2,8578,1589446,8240,413817,0.26,60.0,52.0,185.29,50.22,0.01,468,404,1.04,0.00,0.00,0.24,0.5,88.12,0.5,0.26,0.5,12.45,0.5,1
1-com.appsministry.litres.book6192633.pcap,4087,3496671,45,16,0,3840,246,1521,234240,2614,3275360,13.98,52,1500.0,154.0,1253.01,0.0,5652,2948,0.58,0.03,0.00,0.53,0.03,83.81,9.79,1.39,0.0,1953.57,0.0,1
1-com.appsministry.litres.book6379307.pcap,4865,3825825,53,19,0,4487,378,2029,289999,2847,3537340,12.2,52,1500,142.93,1242.48,0.0,4252,2948,0.71,0.11,0.00,0.69,0.04,89.45,6.46,1.27,0.0,1776.24,0.0,1
1-com.appsministry.litres.book6493336.pcap,974,342060,14,0,0,833,141,492,210304,484,132564,0.63,83.0,53.0,427.45,273.89,0.0,5652,2852,1.02,0.00,0.02,0.33,0.05,222.71,39.47,0.39,0.01,144.82,0.01,1
1-com.appsministry.litres.book6496808.pcap,1164,610317,25,4,0,979,184,568,101317,601,509356,5.03,52.0,1153,178.38,847.51,0.0,2852,2852,0.95,0.00,0.00,0.41,0.02,78.59,0.87,0.56,0.01,673.39,0.01,1
1-com.appsministry.litres.book6504491.pcap,4250,3491499,40,16,0,4011,239,1695,239797,2555,3251702,13.56,52,1500,141.47,1272.68,0.0,4252,4396,0.66,0.00,0.00,0.54,0.03,78.49,5.27,1.14,0.0,1595.5,0.0,1
1-com.appsministry.litres.book6504518.pcap,79,37471,6,0,0,51,28,40,10780,41,27499,2.55,69.0,525,269.5,670.71,0.0,1452,1452,0.98,0.97,0.97,0.57,0.04,218.65,0.04,0.74,0.04,593.78,0.04,1
1-com.apyldev.footnewsajaccio.pcap,1046,465481,30,5,0,906,138,526,94335,533,372747,3.95,52.0,347,179.34,699.34,0.0,2852,2948,0.99,0.00,0.00,0.51,0.02,112.53,1.2,0.59,0.01,625.3,0.01,1
1-com.aquariumbeautyphotogallery.aqua.pcap,103,16754,8,0,0,95,8,51,6044,54,11518,1.91,52,52.0,118.51,213.3,0.01,1452,1452,0.94,4.98,5.09,0.26,0.12,26.59,0.12,0.33,0.12,124.89,0.12,1
1-com.army.recognizer.pcap,782,348004,26,0,0,643,138,404,127550,395,222346,1.74,60.0,162,315.72,562.9,0.0,4252,2948,1.02,0.03,0.00,0.36,0.02,159.05,5.82,0.39,0.01,309.09,0.01,1
1-com.artstudio.h2d.manga.pcap,1151,403531,29,41,0,986,164,591,176461,573,228678,1.3,60,60,298.58,399.09,0.0,5652,2852,1.03,0.00,0.44,0.41,0.07,148.69,59.29,0.39,0.01,230.99,0.01,1
1-com.arun.southactress.pcap,118,37913,16,0,0,63,55,65,21758,55,16963,0.78,72,89,334.74,308.42,0.0,1470,2888,1.18,6.94,6.92,0.42,0.08,67.08,51.15,0.39,0.02,241.0,0.02,1
