apkNum,totalPkts,totalPktSize,totalBytesIn,medPktsIn,medPktsOut,avgPktsIn,avgPktSize,maxOutPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgSizepktFlowTCPOut,Result
1-com.free.subway.Cheats.guide,771,344017,134922,60.0,148.0,339.0,0.0,4306,1.06,0.0,0.0,4.59,0.5,413.98,1
1-com.nuttyapps.teddy.bear.maker,23,5783,3296,76.0,115.0,235.43,0.0,1226,1.0,0.0,0.0,0.17,0.67,252.44,1
0-com.Light.TurnTable,6164,5699882,168629,64.0,1500.0,70.76,0.0,1470,0.63,0.0,0.05,2.45,0.99,1460.12,0
1-com.smartballdemo,651,301362,108174,60.0,212.0,325.83,0.0,4252,1.02,0.0,0.0,8.34,0.36,313.19,1
1-com.themesarchitect.adw.summersandtheme,1043,531928,156610,52.0,414.5,305.88,0.0,5652,0.95,0.04,0.0,0.61,0.55,521.11,1
1-com.loveamazinglivewallpaper.flo,861,387635,183074,61.0,80.0,414.19,0.0,7142,1.05,0.0,0.0,0.01,0.47,329.35,1
1-com.mybasementgames.starshipblaster.free,738,311094,129352,54.0,121.0,323.38,0.0,4252,1.08,0.0,0.1,18.23,0.41,303.79,1
0-com.hiddencallrecorder.voicerecorder.audiorecorder.callrecorderfree,19,2515,2107,833.5,230.0,526.75,0.03,1419,5.8,0.05,0.0,0.18,1.4,980.21,0
1-com.boa.rancidfarttone,1163,506629,189475,61.0,154.0,315.79,0.0,7052,1.06,0.05,0.0,46.98,0.55,406.46,1
1-dof.do84,1050,440479,169335,123.0,308.0,575.35,0.0,6993,2.17,0.0,0.1,61.4,0.73,634.26,1
1-com.techemobi.velentineframes,2000,1133427,190891,52.0,1450.0,182.32,0.0,2852,1.07,0.03,0.0,0.53,0.58,676.08,1
0-com.lf.real.atv.moto.traffic.rider.games.free,6682,5515453,288588,64.0,1500.0,104.9,0.0,6211,0.7,0.02,0.0,0.01,1.05,1487.29,0
0-com.solidpass.saaspass,174,53084,27294,143.0,143.0,356.63,0.02,1583,2.37,0.16999999999999998,0.13,9.94,0.93,268.0,0
1-com.autoimmagini.renaultlaguna,6059,4180661,361145,80.0,1470.0,125.31,0.0,7052,0.91,0.0,0.0,20.04,0.86,1127.77,1
1-com.red.tokyo,840,383212,146359,61.0,150.0,343.57,0.0,5652,1.03,0.0,0.0,11.38,0.42,343.69,1
0-de.hs.hannover.emobilityapp,1223,587880,89946,165.0,1493.0,396.73,0.02,2831,2.61,0.1,0.59,46.64,1.66,863.8100000000002,0
1-com.boa.beatboxtone,912,407352,152033,61.0,184.0,331.23,0.0,5724,1.01,0.02,0.0,0.6,0.38,304.03,1
1-com.gamedolphin.flower.bestlove,32,2652,1097,56.0,52.0,78.36,0.01,313,0.7,0.0,0.0,0.25,0.08,2.21,1
0-com.vibeosys.lawyerdiary,816,471396,51804,52.0,1452.0,140.01,0.0,1470,0.83,0.0,0.01,21.25,0.54,612.88,0
0-com.thunkable.android.hostphp_in.Waltonprice,2050,1189903,176526,52.0,1470.0,181.8,0.0,1500,0.9,0.05,0.0,0.01,0.4,450.84,0
1-com.learnto.sing,926,560817,126244,138.0,1833.0,380.03,0.0,1765,1.36,0.06,0.06,0.52,1.34,663.06,1
0-ir.ali.gholami.roman1,149,37258,20011,54.0,71.0,230.01,0.0,1470,1.09,0.0,0.0,0.08,0.35,190.85,0
1-com.gamedragon.flygame.snipermousefree,2398,878855,418500,60.0,64.0,319.95,0.0,7052,1.19,0.0,0.04,8.04,0.28,176.25,1
0-com.heropangamestudio.galaxywarsbattle,263,189328,32358,52.0,1470.0,305.26,0.0,5967,0.68,0.01,0.0,0.06,0.9,969.97,0
0-table.tennis.superliga.live,11,1609,790,98.0,158.0,158.0,0.01,433,0.83,0.0,0.02,0.17,0.8,119.0,0
0-com.appscommunity.armeniaradio,8534,5406245,676834,104.0,1365.0,301.23,0.01,7303,1.79,0.0,0.04,24.38,1.6,974.94,0
0-com.shopperboard.ShopperBoard,168,57052,13006,52.0,103.0,147.8,0.0,702,1.1,0.0,0.19,0.17,0.27,229.82,0
1-com.appsministry.litres.book4986897,1737,927935,207441,52.0,904.0,244.62,0.0,5652,0.93,0.03,0.0,35.86,0.6,654.38,1
1-com.sisah.school.freeprek,175,23089,19113,60.0,52.0,193.06,0.01,639,1.27,0.86,0.0,0.5,0.28,12.72,1
1-com.gameguide2.driskdroidrisk,981,403131,150021,52.0,125.0,286.3,0.0,4252,1.06,0.03,0.0,1.41,0.45,344.29,1
0-com.averinmobile.slotmachine,1754,1423607,80678,141.0,1586.0,405.72,0.0,2748,2.08,0.51,0.49,21.69,1.3199999999999998,1314.75,0
0-com.jb.gokeyboard.theme.cutekeyboards_battlefield,1131,554862,240560,52.0,60.0,443.84,0.0,5839,0.92,0.0,0.03,1.25,0.49,275.46,0
0-com.tupuricy2016.proverbios,263,190092,40700,52.0,1470.0,399.02,0.0,6013,0.63,0.38,0.0,0.04,0.89,889.46,0
1-com.sul.carlogowidget.alfa,5302,923596,559315,60.0,52.0,208.16,0.01,4252,1.03,0.05,0.0,18.67,0.36,60.1,1
0-com.szabh.sma_new.universal,4354,4131389,251636,162.0,1368.0,649.44,0.02,5806,2.0700000000000003,0.06000000000000001,0.01,33.78,1.73,351.44,0
0-intebi.siv.trandav,221,164357,20436,52.0,1452.0,240.42,0.0,2852,0.62,0.02,0.0,0.07,1.07,1295.77,0
0-com.integergames.ghostride3dseason2,14763,12814092,449753,52.0,1500.0,75.46,0.0,1470,0.68,0.06,0.0,0.58,0.58,828.99,0
1-com.sweetlovelivewallpaper.fashromantic,928,422661,190292,61.0,95.0,393.98,0.0,5652,1.07,0.03,0.0,69.08,0.51,365.67,1
0-club.magicphoto.squarequick,624,288751,68490,60.0,388.0,205.06,0.0,1278,1.15,0.02,0.0,43.44,0.44,583.59,0
1-com.puzzlealemobmtz01,952,438921,199749,60.0,80.5,411.85,0.0,5724,1.03,0.03,0.0,1.56,0.62,434.98,1
0-com.nikita.lubimov.stylish.winter.hats,6031,4877989,276391,64.0,1500.0,103.79,0.0,6380,0.79,0.02,0.0,0.03,1.31,1870.26,0
1-air.com.cr8andplay.breadcrumbs,8,1157,928,40.0,125.0,185.6,0.01,404,1.0,5.44,5.45,0.5,0.17,0.17,1
1-com.sisaps.christmastrees,854,367230,131485,60.0,191.5,292.84,0.0,2888,1.1,0.03,0.0,0.62,0.36,314.79,1
1-com.swastikit.arcticrunner,804,285745,111910,61.0,92.0,253.19,0.0,5844,1.12,0.03,0.0,14.65,0.46,303.89,1
1-com.newtech.mplayer,1308,524158,175812,60.0,60.0,248.32,0.0,2852,1.17,0.03,0.0,5.61,0.47,401.56,1
0-net.megasweet.droppler,14359,12107839,484615,236.0,3119.0,619.67,0.02,4279,3.22,0.8400000000000001,0.6400000000000001,3.96,3.23,3394.44,0
1-jscompany.games.sheepandwolf_light,889,333842,154141,60.0,79.0,330.77,0.0,4252,1.08,0.01,0.0,0.01,0.41,258.9,1
0-com.wSEEKERSBUZZ,3901,2858039,344049,61.0,1470.0,218.44,0.0,15980,0.68,0.0,0.0,8.91,0.72,798.38,0
0-com.fafa.cleaner,1,73,73,73.0,73.0,73.0,0.01,73,1.0,0.0,0.0,0.05,0.7,1026.53,0
1-com.gamedragon.flygame.weddingescape,12143,1463404,1163811,60.0,52.0,188.5,0.01,468,1.03,0.05,0.0,0.5,0.29,13.64,1
0-com.inforios.lyca,162,32174,14429,112.0,158.0,328.87,0.01,1334,2.56,0.02,0.05,0.36,1.94,691.67,0
1-com.beno.Logi,800,352285,133527,60.0,188.5,318.68,0.0,7052,1.07,0.0,0.01,20.36,0.47,394.55,1
0-com.taptaptales.thesmurfsgamesforkids,13037,10909272,441664,52.0,1470.0,84.17,0.0,2888,0.67,0.0,0.43,14.59,0.96,1357.29,0
1-com.somali.mbc,913,385991,138210,60.0,151.5,287.94,0.0,4252,1.1,0.01,0.0,0.42,0.43,352.49,1
0-com.a.square.star.heart.pip.collage,2544,1817419,143406,52.0,1278.0,143.12,0.0,4306,0.65,0.05,0.0,6.0,0.89,1152.67,0
0-com.lingtuan.firefly,11,1210,761,62.5,81.0,95.12,0.01,328,2.67,0.06,0.0,0.25,0.25,0.25,0
1-com.machineshop.sundaysuspense,18,1265,364,52.0,52.0,52.0,0.01,52,0.64,3.43,14.48,54.08,0.5,21.75,1
1-com.canny.chess,942,453994,166319,52.0,281.5,338.05,0.0,4252,1.09,0.0,0.01,99.02,0.54,544.64,1
1-jscompany.games.MultiplicationTable_tool,640,304656,108913,60.0,220.0,337.19,0.0,5652,1.0,0.03,0.0,8.44,0.51,455.44,1
0-com.perkourmap.mapsforminecraft,1053,650625,306423,61.0,105.5,611.62,0.0,2888,0.91,0.0,0.0,4.46,0.81,591.83,0
0-com.gs.doubler.iq,2265,1585565,119530,52.0,1450.0,117.88,0.0,7042,0.81,0.0,0.0,0.04,0.77,964.84,0
0-com.primbonartikedutantulangkeringlengkap.kumpulanprimbonterlengkap.primbondevapps.mesotheliomalawfirm,270,187037,39071,52.0,1470.0,348.85,0.0,4306,0.71,0.0,0.0,0.07,0.72,703.95,0
0-object.hesdo.client,3,96,96,32.0,32.0,32.0,0.03,32,1.0,0.0,0.0,0.33,0.47,392.12,0
0-com.crunchbase.browser,14759,8973874,1171015,194.0,2811.0,648.48,0.0,5618,2.69,0.01,0.05,109.63,1.33,1359.04,0
0-com.fieldgoal.superbowlquiz,19684,13517372,1368854,104.0,2674.0,320.14,0.0,15912,1.39,0.16,0.09,6.380000000000001,1.17,1332.81,0
0-com.worldmanager.sanchurro,518,165345,38645,52.0,90.0,143.13,0.0,1470,1.09,0.04,0.0,85.71,0.29,140.34,0
0-com.ultimatefanlive.ultimatefanandroid,421,121925,36951,118.5,194.5,431.31,0.0,2268,2.42,0.03,0.21,5.14,1.0699999999999998,476.94,0
1-cn.wow.doj,5124,938124,583924,60.0,52.0,222.19,0.01,4252,1.05,0.0,0.17,121.62,0.36,59.85,1
0-com.tototomato.socialresearchmethods,14385,10028016,861236,104.0,2940.0,284.12,0.0,8732,1.48,0.23,0.2,9.52,1.7999999999999998,2258.7200000000007,0
1-meansoft.colorbook.fruit.view,18080,2153851,1711407,60.0,52.0,184.92,0.01,468,1.05,0.0,0.01,0.33,0.25,12.16,1
1-miao.app.PurpleMayCalculatorPro,4,908,868,404.0,404.0,289.33,0.0,404,1.0,0.0,0.0,0.5,0.5,0.5,1
0-ch.clientcard.eatme,442,109016,42366,52.0,52.0,184.2,0.0,1470,1.08,0.04,0.0,0.1,0.46,260.99,0
1-br.org.reconcavo.topfunyoutube,120,48009,24055,73.0,81.0,407.71,0.0,1452,0.91,0.0,0.05,0.03,0.43,119.55,1
1-com.lilyapps.lwp.analogclock,941,478977,134978,52.0,489.0,292.16,0.0,4252,0.96,0.0,0.0,11.23,0.58,591.8,1
0-creapr.eventos.epec2016,148,68215,9214,52.0,537.0,119.66,0.0,569,1.08,0.04,0.0,0.12,0.6,690.52,0
0-com.hardjobgames.Bueno,340,164246,27471,61.0,637.0,192.1,0.0,1470,0.73,0.0,0.58,2.38,0.41,286.5,0
1-com.mauryamob.techinterviewguide,827,369744,141857,60.0,149.0,336.15,0.0,5724,1.02,0.03,0.0,3.33,0.43,340.96,1
1-com.army.recognizer,782,348004,127550,60.0,162.0,315.72,0.0,4252,1.02,0.03,0.0,5.82,0.39,309.09,1
1-com.nextmedia.sologossip,1051,470587,152328,52.0,206.0,282.09,0.0,4252,1.04,0.02,0.0,20.17,0.47,383.53,1
0-com.whatcanicook1.ilmnafssiyassi,9844,7774230,770156,1188.0,1335.0,944.32,0.0,5776,1.31,0.01,0.06,42.11,1.5299999999999998,1306.32,0
0-com.meetappevent.vgr_moten,1979,1307825,79181,104.0,1835.0,211.13,0.0,2626,2.07,0.14,0.12,0.13,1.43,1819.13,0
1-com.flashlight.hdsuper.torch.par,672,248450,89964,61.0,149.5,252.71,0.0,2852,1.12,0.03,0.0,14.14,0.39,306.38,1
1-com.blogspot.androidresearch.penguinempire,1135,535734,158061,60.0,301.5,282.76,0.0,5652,0.95,0.0,0.0,9.1,0.55,500.82,1
1-com.hopeandroidapp.PhotoFramesLovely.frames,801,369758,156809,60.0,125.0,379.68,0.0,5652,1.05,0.03,0.0,3.89,0.48,374.58,1
1-com.boa.whaletone,857,392662,153838,60.0,213.0,344.93,0.0,7052,1.08,0.03,0.0,56.14,0.42,354.03,1
1-com.puzzle_Jigsaw_Dogs1Rp,796,346856,128475,60.0,150.0,300.88,0.0,4252,1.05,0.0,0.0,0.01,0.42,337.13,1
1-org.mobistine.free_food,17519,2089245,1657102,60.0,52.0,185.25,0.01,468,1.04,0.0,0.05,0.5,0.27,12.82,1
0-com.howtoplay.learnguitarchordslessons,430,342943,28033,61.0,1278.0,224.26,0.0,1278,0.41,0.0,0.13,9.57,0.17,0.17,0
0-com.megaclip.subwaykidsrun,15167,12774981,546594,64.0,1500.0,82.65,0.0,4306,0.77,0.0,0.0,4.06,0.98,1430.72,0
0-com.survgames.survivalisland,246,92649,25450,52.0,95.0,194.27,0.0,1397,1.14,0.03,0.0,0.1,0.44,398.74,0
0-com.ollywer.slagalica2,305,195092,37712,52.0,1451.0,296.94,0.0,4306,0.71,0.0,0.0,0.05,0.7,688.38,0
0-com.xoviet.tienlenoffline,3663,2490938,190444,52.0,1448.0,114.66,0.0,2888,0.83,0.14,0.0,1.06,0.48,616.58,0
0-com.BarricadeEntertainment.FaintlyBored,4359,3660586,150965,64.0,1500.0,78.06,0.0,1470,0.8,0.04,0.0,0.06,0.79,1160.55,0
0-com.zypong.kidsmathnumberstubefree,28,9052,1754,112.0,524.0,173.57,0.0,621,2.27,0.05,0.05,0.5,0.88,361.81,0
1-com.mybasementgames.androidreadsthebiblefree,33,13472,9061,404.0,119.0,503.39,0.0,1278,1.06,5.22,5.22,0.03,0.25,0.25,1
1-com.appmk.linksame.AOTYTCYWFEQSHEDI,703,334886,145260,61.0,131.0,397.97,0.0,7052,1.05,0.05,0.0,79.01,0.45,369.72,1
1-com.uzbilogics.motorbikeracer,13554,14132686,522773,64.0,1278.0,216.74,0.0,4252,0.22,0.0,0.0,9.36,0.82,622.5,1
0-gamessl.pack.fruitssl5,215,100471,15456,52.0,743.0,151.53,0.0,1278,0.9,0.0,0.0,0.03,0.56,482.02,0
0-com.topactiongames.frontline.terrorist.battle.shoot,5942,5297704,437598,1271.5,1552.0,1320.91,0.0,11697,1.44,0.04,0.03,0.04,2.76,2147.7,0
1-com.guess.brand,1183,547826,282291,62.0,77.5,446.66,0.0,5652,1.14,0.0,0.01,104.33,0.45,386.12,1
1-com.appsministry.litres.book180240,780,348888,137540,60.0,149.0,344.71,0.0,4252,1.05,0.0,0.04,0.01,0.4,332.01,1
0-com.photokindle.Newspaper.Photo.Frames,653,329641,93531,52.0,196.0,282.57,0.0,2888,0.76,0.0,0.0,0.04,0.56,425.49,0
1-com.puzzle_animals_planetIIIRp,1242,530770,207043,60.0,125.0,314.66,0.0,4252,1.04,0.0,0.0,44.74,0.42,342.15,1
1-com.apyldev.footnewsajaccio,1046,465481,94335,52.0,347.0,179.34,0.0,2852,0.99,0.0,0.0,1.2,0.59,625.3,1
1-com.hack.wifi.password.wireless.prank.joke,1199,509001,216520,61.0,94.0,354.37,0.0,5724,1.04,0.0,0.14,55.36,0.43,279.77,1
0-com.cmcflex.ftmobile.atc,147,45509,22738,104.0,327.0,353.67,0.01,1330,1.86,0.03,0.66,110.42,2.47,504.0,0
0-com.azizulbashar_apps.GTVLive,8505,6210595,490423,52.0,1470.0,138.42,0.0,5764,0.71,0.0,0.02,5.5,0.84,1105.09,0
0-com.BestWallDecorationIdeas.Esmut,384,244512,41208,52.0,1470.0,248.24,0.0,5724,0.76,0.0,0.0,0.05,0.47,468.3,0
1-com.Christmas.Chess,7,1010,577,86.0,233.5,115.4,0.01,313,1.25,0.0,0.0,0.5,0.2,0.2,1
1-com.KRGUWS0E.EF0MMpJ4.g_5,17154,2050826,1626012,60.0,52.0,184.84,0.01,2852,1.05,0.04,0.0,0.25,0.25,12.57,1
0-com.app.spanishwords,235,162842,16267,52.0,1470.0,173.05,0.0,1452,0.67,0.05,0.0,0.07,0.91,1038.17,0
0-se.raketspel.twobirds,422,130822,50321,104.0,131.0,290.24,0.02,1522,2.01,1.0,0.11,17.62,0.86,199.58,0
0-appinventor.ai_BerndZimmermannPrivat.CS_BT0210,461,354192,32520,61.0,1278.0,224.28,0.0,1278,0.45,0.0,0.0,4.49,0.85,434.85,0
0-com.eatigo,248,87712,18420,52.0,218.0,147.36,0.0,1231,1.02,0.06,0.0,0.07,0.67,581.76,0
0-com.fibrum.leviafanvr,166,44871,16767,60.0,74.0,182.25,0.0,1440,1.24,0.02,0.0,0.06,0.22,150.48,0
1-com.volga.fourphoto2,843,408772,190730,60.5,79.0,449.83,0.0,7052,1.01,0.0,0.01,1.04,0.54,385.36,1
0-net.acwind.interestcalc,415,250243,44530,1123.0,1995.5,1776.37,0.0,6232,3.5900000000000003,0.12,0.13,9.38,3.28,2627.27,0
0-com.exlivinapps.radiosamoa1593amappnz,817,499834,58226,61.0,1452.0,150.84,0.0,2888,0.9,0.0,0.0,5.88,0.32,363.67,0
0-com.launchshipstudios.dots.connect,9116,7315543,364746,60.0,1448.0,93.62,0.0,4698,0.75,0.0,0.0,7.71,1.17,1664.56,0
1-za.d3v.livewallpaper,746,324686,112384,52.0,203.0,290.4,0.0,5652,1.05,0.0,0.0,9.77,0.4,347.99,1
1-com.Roland.Ted,33,12429,9067,404.0,85.0,503.72,0.0,1278,1.06,6.15,6.15,84.84,0.25,0.25,1
0-com.magneticonemobile.businesscardreader.suitecrm,50,12129,4644,112.0,185.0,239.15,0.02,781,2.19,0.05,0.05,0.34,1.39,310.89,0
0-com.PronunciationguideforallpropernounsintheBible,2,104,52,52.0,52.0,52.0,0.02,52,1.0,0.0,0.04,1.0,0.5,0.5,0
0-com.triposo.droidguide.london,106,29902,8744,52.0,85.5,156.14,0.0,1069,1.12,0.0,0.0,0.17,0.33,257.54,0
0-com.trainerize.bridalbodyonline,245,68761,22762,52.0,113.0,168.61,0.0,1470,1.23,0.02,0.0,0.07,0.41,259.32,0
0-com.telenav.streetview,8272,7463640,193426,193.0,1621.0,210.90000000000003,0.03,1145,2.81,0.41,0.41,0.22,2.62,2044.23,0
0-com.seoewebdesign.convertitorevaluta,1119,717226,82902,104.0,2940.0,351.35,0.0,4384,1.7799999999999998,0.06,0.0,16.13,2.9,3283.02,0
0-com.monotype.android.font.lisafontsbooth.bigfontsfree,280,193914,45108,651.5,1522.0,1007.03,0.0,5776,1.57,0.07,0.0,0.5700000000000001,1.57,918.78,0
0-air.com.rainbowcreatures.videos2,23,6593,1957,64.0,103.0,163.08,0.0,702,1.09,0.08,0.0,0.25,0.45,358.09,0
1-com.uninstall.tool.funny,818,383848,112590,52.0,371.0,266.17,0.0,4252,1.07,0.03,0.0,0.01,0.53,527.98,1
0-com.nexttechgamesstudio.voxefy.color.by.number.sandbox.number.coloring.book,474,189005,132652,102.0,55.0,562.08,0.0,4252,0.99,0.03,0.0,41.56,0.59,143.09,0
1-com.KSD.kyotolivewallpaper,6,1065,888,404.0,404.0,222.0,0.01,404,1.0,2.41,2.41,0.5,0.25,0.25,1
1-com.nicesnowwallpaper.xmlwp,897,420365,175462,61.0,121.0,386.48,0.0,7142,1.01,0.03,0.0,40.81,0.41,319.94,1
0-com.ChocolateSurpriseEggsRobot,1033,690746,420982,114.5,52.0,899.53,0.0,5724,0.83,0.0,0.0,5.99,0.89,428.53,0
1-com.book.zhingoora.ironhans,878,384973,151234,64.0,124.0,330.21,0.0,5652,1.06,0.02,0.0,8.31,0.45,350.42,1
0-com.allretroslots.luckyslots.games,547,167508,71845,60.0,76.0,254.77,0.0,1480,1.06,0.02,0.0,24.08,0.29,186.25,0
1-com.tsteffen.memeidea,5224,1032369,656550,60.0,52.0,245.71,0.01,5652,1.05,0.03,0.0,61.51,0.38,76.78,1
0-org.thyroid.gd.connect,1269,382150,145686,525.0,585.0,796.98,0.0,4762,3.13,0.08,0.03,91.9,1.65,1170.84,0
1-com.appsministry.litres.book5314521,13,3615,1121,404.0,381.0,373.67,0.0,404,0.25,0.0,0.0,0.5,1.0,317.67,1
0-com.themeicons.foneARZS571KL.ARZS571KL.icons.theme.launcher,18,3663,2128,60.0,81.0,236.44,0.0,1123,1.0,0.0,0.0,0.5,0.56,137.67,0
0-com.trainerize.coalitioncoaching,451,132997,44061,60.0,113.0,180.58,0.0,1432,1.18,0.02,0.0,3.92,0.69,407.06,0
0-com.sanaedutech.wbpsc,20819,18190667,755456,64.0,1470.0,90.37,0.0,4306,0.67,0.0,0.0,7.9,1.44,2098.99,0
0-com.mars.xlocker,178,62528,23074,61.0,158.5,256.38,0.0,1452,1.02,0.02,0.0,2.32,0.41,240.47,0
1-com.appsministry.litres.book6504491,4250,3491499,239797,52.0,1500.0,141.47,0.0,4252,0.66,0.0,0.0,5.27,1.14,1595.5,1
1-com.koreanmovies.romantic,4157,3313130,337286,61.0,1278.0,249.1,0.0,4306,0.48,0.05,0.0,3.92,0.61,648.22,1
1-it.zerounorabbit.android.perlesaggezza,18766,2271766,1796411,60.0,52.0,187.32,0.01,1452,1.04,0.0,0.01,0.02,0.26,12.67,1
1-mkc.common.bicyclebell,17128,2021793,1606341,60.0,52.0,181.82,0.01,639,1.07,0.73,0.0,0.5,0.24,11.7,1
1-com.appaapps.body1,5942,1004960,627148,60.0,52.0,204.55,0.01,5652,1.07,0.03,0.0,7.67,0.34,57.08,1
0-com.vimtag.vimtaga,11,2101,2041,112.0,112.0,408.2,0.02,1330,2.25,0.32,0.32,42.5,4.0,909.5,0
1-com.MarioFerreira.AutumnGardenLWP,858,412898,175622,60.5,154.0,392.01,0.0,5652,1.09,0.02,0.0,53.76,0.48,398.49,1
1-com.flowersamazinglivewallpaper.flo,6,1065,888,404.0,404.0,222.0,0.01,404,1.0,1.89,1.89,0.5,0.25,0.25,1
1-com.book.zhingoora.thekingofthegoldenmountain,96,42620,28505,115.5,63.5,593.85,0.0,2852,1.0,0.05,0.0,105.45,1.39,491.11,1
1-com.bossappsmk.baseballpro,1104,453865,209046,61.0,91.0,354.92,0.0,7052,1.14,0.0,0.0,130.87,0.42,309.41,1
1-com.SmartApps.SuccessKey,852,368957,135377,60.0,149.0,305.59,0.0,4252,1.06,0.03,0.0,0.85,0.43,361.35,1
1-com.techmano.game.zuluzulu,597,224191,74739,61.0,210.5,235.77,0.0,2809,1.12,0.04,0.0,2.04,0.36,293.41,1
0-com.zzoo.nanodash,18728,15541020,654290,52.0,1480.0,85.26,0.0,4306,0.69,0.03,0.0,5.91,0.5,698.4,0
0-net.ecthk.ht_taxi,10,581,369,104.0,92.0,123.0,0.04,161,2.0,0.11,0.06,0.34,1.5,49.75,0
1-com.appfondue.eyesonla,846,366383,142915,60.0,132.0,327.04,0.0,4306,1.06,0.0,0.01,3.56,0.39,305.54,1
1-com.blogspot.androidresearch.safesex,6096,1188648,636049,60.0,52.0,205.04,0.01,4252,1.03,0.0,0.0,4.36,0.37,90.89,1
0-com.DesignofWoodenFenceHouses.UlLiappkeren,285,206566,26323,1401.0,1522.0,1164.36,0.0,5704,1.26,0.06,0.0,0.12,3.03,1171.24,0
1-com.wallpaper.gemini,18652,2226436,1765500,60.0,52.0,185.72,0.01,468,1.04,0.0,0.07,0.5,0.26,12.66,1
0-com.iniquis.juicejam,220,163858,20541,52.0,1470.0,225.73,0.0,2888,0.71,0.0,0.0,0.04,1.0,1164.22,0
1-com.Cartoon.WebberCartoonLiveWallpaperXVI,4,908,868,404.0,404.0,289.33,0.0,404,1.0,6.4,6.4,0.5,0.5,0.5,1
1-com.bdmappsworld.aquariumlwp,711,276243,91350,60.0,149.0,242.95,0.0,4209,1.08,0.0,0.0,29.81,0.39,345.06,1
1-air.com.smartandsmarty.SortItForKids,4,908,868,404.0,404.0,289.33,0.0,404,1.0,2.06,2.06,0.5,0.5,0.5,1
0-com.uniqueapps.ayat_ul_kursi,249,173613,28062,52.0,1470.0,250.55,0.0,4252,0.82,0.0,0.0,0.06,1.26,1508.44,0
1-com.appsministry.litres.book5574791,514,184371,65125,60.0,144.5,239.43,0.0,2852,1.11,0.0,0.0,0.01,0.34,268.98,1
0-com.RlMobileTech.Help_HIV_Cure,15452,13905259,881234,61.0,1278.0,199.46,0.0,7340,0.4,0.0,0.0,7.5,0.79,974.35,0
1-com.elearning.elearningflashcardssatfree,1476,698918,264677,52.0,127.0,361.58,0.0,11396,0.98,0.0,0.01,1.62,0.48,383.32,1
1-bllufosw.analog.clock.green,924,412068,156241,60.0,149.5,331.02,0.0,5652,1.04,0.06,0.0,1.17,0.43,358.66,1
1-com.app.PHcalendarDual,1690,797016,186404,122.0,1146.0,414.4,0.0,6930,2.12,0.13,0.0,3.17,0.74,704.6600000000002,1
0-com.appbuilder.u3049592p3129926,33,10684,1500,60.0,114.0,83.33,0.0,280,1.2,0.0,0.0,0.25,0.44,484.72,0
1-coma.skyjump.framework.impl1,197,77691,31621,64.0,86.0,295.52,0.0,1452,1.13,0.0,0.0,0.02,0.33,275.92,1
0-com.appybuilder.rodoslab.BrickBreakFinal,253,172324,18833,1504.0,1504.0,1007.65,0.0,4304,1.33,0.06,0.0,0.12,2.79,1288.01,0
1-com.popularfreeapp.BAk47,1442,724545,215021,104.0,1237.5,595.05,0.0,7104,1.95,0.05,0.32,2.19,0.7,540.1600000000002,1
1-net.fur.allee,985,412381,148946,60.0,148.0,290.91,0.0,4252,1.08,0.03,0.0,1.34,0.45,372.35,1
0-com.mangoappst.zebralivewallpaper,85,21074,4344,104.0,146.0,195.66,0.0,794,1.84,0.06,0.0,0.5,1.17,532.03,0
1-com.puzzlePuzzle.flowers2,1109,508241,191396,61.0,149.0,345.48,0.0,4209,0.99,0.0,0.03,43.52,0.51,388.02,1
0-com.silvermediaapp.hijabwomen.photosuit,593,458424,31110,52.0,1500.0,126.46,0.0,1380,0.71,0.0,0.21,0.5,1.0,1350.49,0
0-com.fatcat.MermaidQueenReturn,2256,1567737,143872,52.0,1278.0,153.71,0.0,4306,0.71,0.0,0.0,3.84,0.75,975.99,0
0-qr.barcode.reader.scanner.tool,522,339893,92490,52.0,1015.0,420.41,0.0,6191,0.73,0.03,0.0,0.04,0.64,578.96,0
1-com.fog.battleoverberlin2,12305,1488596,1182429,60.0,52.0,188.89,0.01,1278,1.04,0.0,0.01,79.27,0.28,13.37,1
1-com.anstudios.tictactoe3d,1518,716173,460364,103.0,56.0,559.37,0.0,4306,1.17,0.0,0.23,162.91,0.37,289.35,1
1-eu.statlertronik.ThisIsMineRemoteControlDemo,1190,456476,175971,60.0,116.0,274.1,0.0,5652,1.11,0.02,0.0,20.27,0.44,307.34,1
0-air.HCSa,2,104,52,52.0,52.0,52.0,0.02,52,1.0,0.0,0.04,0.25,0.5,0.5,0
0-com.alphamotion.africanringtones.afrikan,306,205151,49358,52.0,1278.0,360.28,0.0,4306,0.81,0.0,0.06,0.07,0.54,531.33,0
0-com.jvzoo.affiliatemarketing365,9153,7461867,506834,104.0,1452.0,198.09,0.02,1564,1.36,0.0,0.11,50.76,1.32,1214.87,0
1-stp.apps.bleep,1867,828678,338220,52.0,97.0,354.16,0.0,5652,1.03,0.03,0.0,4.62,0.43,321.08,1
1-com.natureaquariumlivewallpaper.seafish,650,296362,108591,52.0,214.0,321.28,0.0,4306,1.08,0.03,0.0,0.01,0.37,294.35,1
1-com.tlintlin.play.acuarioxxxxl,1378,988238,70012,64.0,1448.0,111.48,0.0,2852,0.84,0.0,0.0,0.17,0.18,192.91,1
