App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a1803ced57c1917f642ed407fc006659.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/9f723da52e774a6c5d03d8ba5f6af51f.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/7568ba501f45da417497c4936272810a.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/93b8d4d9704c13d983cf99a1296259d2.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5b7b1c1d3102a04e88ddfe8f27ffa2f2.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/f20c0284efc5a53b40dea9aabe408933.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b5f1fe0ab8ef34d6429916b6257e682b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5b6c7341a08f5cd4c27f443e3c057dd1.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/56d95aa243571ccd85b516d0f393ed37.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/512c580db356e18c51b051a7b04fa0c1.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/8e5e0eb98e813371653b09864d4fc76a.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b9680d7e427bc2a3ed0320fb15023a88.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3abe743871688eb542a36bdd4f5ba196.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/651cdf18e7ac6c976123fe7b999aee0c.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/aa48cd40fcfe561bb5cd274549c94d6f.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/0e89415cdd06656d03ef498fd1dd5e9b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/98c7ba1a0fdefac6c7632d26fc0c2ed6.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/84d600d85a061fa137e4b8fc82e1de2f.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5e9773741a5e18672664121f8e5f4191.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/0964ee11f6d19c2297bce3cb484a2459.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ce3c0715c66b08df4ccf8997f06a6608.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ef61d50f8394b46f85a2f0a750c0b37b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a8f2d507661b76a94971dcf7d593fc8a.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/9e173831c7f300e9dca9ee8725a34c5a.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ac8ad3eb56d2a94db30d3f4acfe4b548.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/be10e76060c3bbc59c1d87bdc3abeb12.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/dab40adee3419609f1f5942015b2e927.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/2177a3094dd06f9d777db64364d3fc2c.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/7a52d04bd6454a30b5485302eb747d94.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/9e7d24027621c0ecfd13995f2e098e8c.apk,com.robingoodxv
